LAMMPS data file via write_data, version 19 Nov 2024, timestep = 1, units = lj

1000 atoms
2 atom types

0 20.87064 xlo xhi
0 20.87064 ylo yhi
0 20.87064 zlo zhi

Masses

1 1
2 1

Atoms # chiral

599 599 1 0.0 3.385860 0.583260 1.808010 1.0
301 301 1 0.0 17.072700 3.040930 1.825120 1.0
412 412 1 0.0 6.318300 14.352100 1.845120 1.0
780 780 1 0.0 17.996900 9.805760 1.857170 1.0
408 408 1 0.0 5.756390 3.875280 1.873650 1.0
813 813 1 0.0 13.714200 2.398020 1.913410 1.0
667 667 1 0.0 15.386500 2.292020 1.920170 1.0
953 953 1 0.0 12.341500 19.722100 1.951760 1.0
779 779 1 0.0 1.734980 10.806800 1.956980 1.0
439 439 1 0.0 2.136560 1.906860 1.975920 1.0
502 502 1 0.0 18.584500 17.301100 1.994200 1.0
888 888 1 0.0 3.021930 15.046000 1.995740 1.0
902 902 1 0.0 12.923700 6.550950 2.017720 1.0
342 342 1 0.0 17.212000 6.632490 2.052280 1.0
258 258 1 0.0 14.735000 8.024870 2.072360 1.0
69 69 1 0.0 2.469490 19.203500 2.080290 1.0
355 355 1 0.0 2.652390 16.823300 2.084620 1.0
521 521 1 0.0 7.488980 13.767700 2.120060 1.0
677 677 1 0.0 13.826600 2.951670 2.122330 1.0
828 828 1 0.0 16.539400 10.478100 2.134620 1.0
87 87 1 0.0 0.460033 11.072400 2.140420 1.0
471 471 1 0.0 15.584800 17.942500 2.175970 1.0
353 353 1 0.0 16.579700 1.523130 2.187670 1.0
380 380 1 0.0 5.623980 11.208700 2.192230 1.0
112 112 1 0.0 4.820580 13.061600 2.198810 1.0
47 47 1 0.0 5.025010 9.039380 2.222910 1.0
27 27 1 0.0 5.132030 18.413300 2.230830 1.0
23 23 1 0.0 7.612290 10.422100 2.260930 1.0
105 105 1 0.0 9.846650 18.146200 2.280170 1.0
847 847 1 0.0 8.621120 11.499100 2.288280 1.0
856 856 1 0.0 14.923600 13.775300 2.290890 1.0
382 382 1 0.0 1.520340 16.034900 2.292920 1.0
83 83 1 0.0 19.639200 14.244000 2.339350 1.0
335 335 1 0.0 13.034500 8.729510 2.343400 1.0
628 628 1 0.0 16.260700 1.440130 2.344760 1.0
585 585 1 0.0 11.684100 11.899000 2.351490 1.0
94 94 1 0.0 19.140900 16.564900 2.379280 1.0
368 368 1 0.0 13.415300 15.646500 2.414230 1.0
942 942 1 0.0 10.115200 0.698247 2.432240 1.0
992 992 1 0.0 9.168670 9.415880 2.465850 1.0
809 809 1 0.0 5.128960 14.706000 2.486620 1.0
546 546 1 0.0 12.744300 4.804540 2.500240 1.0
877 877 1 0.0 16.443100 12.118000 2.504880 1.0
70 70 1 0.0 13.325600 17.179600 2.519600 1.0
340 340 1 0.0 4.226280 16.769600 2.531490 1.0
916 916 1 0.0 9.494870 4.126480 2.550620 1.0
7 7 1 0.0 3.977550 11.192800 2.554840 1.0
626 626 1 0.0 17.981200 11.838100 2.558670 1.0
723 723 1 0.0 1.254860 6.102650 2.637480 1.0
